Stn Id,Station,Region,Date,Hour,Jul,qc,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Vapor Pressure (mBars),qc,Air Temp (°F),qc,Rel Hum (%),qc,Dew Point (°F),qc,Wind Speed (MPH),qc,Wind Dir (0-360),qc,Soil Temp (°F)
0131,Fair Oaks,Sacramento Valley,10/18/2010,1300,291,*,    0.01,*,    0.00,*, 1277,*,   14.7,*,   66.1,*,  67,*,   54.9,*,    3.6,*,  269.5,*,   64.1
0131,Fair Oaks,Sacramento Valley,10/18/2010,1400,291,*,    0.01,*,    0.00,*, 1148,*,   15.0,*,   69.0,*,  62,*,   55.5,*,    3.1,*,  171.1,*,   65.5
0131,Fair Oaks,Sacramento Valley,10/18/2010,1500,291,*,    0.01,*,    0.00,*,  906,*,   14.8,*,   69.9,*,  59,*,   55.0,*,    3.6,*,  189.0,*,   66.0
0131,Fair Oaks,Sacramento Valley,10/18/2010,1600,291,*,    0.01,*,    0.00,*,  584,*,   14.3,*,   70.6,*,  56,*,   54.1,*,    3.4,*,  188.1,*,   66.3
0131,Fair Oaks,Sacramento Valley,10/18/2010,1700,291,*,    0.00,*,    0.00,*,  239,*,   14.4,*,   69.3,*,  59,*,   54.3,*,    3.7,*,  158.0,*,   66.5
0131,Fair Oaks,Sacramento Valley,10/18/2010,1800,291,*,    0.00,*,    0.00,*,   13,*,   14.5,*,   66.3,*,  66,*,   54.4,*,    2.8,*,  146.3,*,   66.4
0131,Fair Oaks,Sacramento Valley,10/18/2010,1900,291,*,    0.00,*,    0.00,*,    0,*,   14.5,*,   63.4,*,  73,*,   54.5,*,    1.6,*,  122.5,*,   66.3
0131,Fair Oaks,Sacramento Valley,10/18/2010,2000,291,*,    0.00,*,    0.00,*,    0,*,   14.4,*,   60.9,*,  79,*,   54.4,*,    1.3,*,  119.9,*,   66.0
0131,Fair Oaks,Sacramento Valley,10/18/2010,2100,291,*,    0.00,*,    0.00,*,    0,*,   14.1,*,   58.7,*,  83,*,   53.7,*,    1.3,*,   70.9,*,   65.7
0131,Fair Oaks,Sacramento Valley,10/18/2010,2200,291,*,    0.00,*,    0.00,*,    0,*,   14.1,*,   59.3,*,  82,*,   53.7,*,    2.0,*,   95.8,*,   65.4
0131,Fair Oaks,Sacramento Valley,10/18/2010,2300,291,*,    0.00,*,    0.00,*,    0,*,   13.6,*,   57.1,*,  85,*,   52.8,*,    1.5,*,   75.0,*,   65.0
0131,Fair Oaks,Sacramento Valley,10/18/2010,2400,291,*,    0.00,*,    0.00,*,    0,*,   13.3,*,   55.2,*,  90,*,   52.2,*,    1.1,*,   50.4,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/19/2010,0100,292,*,    0.00,*,    0.00,*,    0,*,   13.4,*,   54.7,*,  92,*,   52.3,*,    1.0,*,  355.0,*,   64.5
0131,Fair Oaks,Sacramento Valley,10/19/2010,0200,292,*,    0.00,*,    0.00,*,    0,*,   12.8,*,   53.2,*,  93,*,   51.1,*,    1.0,*,   31.3,*,   64.2
0131,Fair Oaks,Sacramento Valley,10/19/2010,0300,292,*,    0.00,*,    0.00,*,    0,*,   12.5,*,   52.3,*,  94,*,   50.5,*,    1.0,*,   59.6,*,   63.9
0131,Fair Oaks,Sacramento Valley,10/19/2010,0400,292,R,    0.00,*,    0.00,*,    0,*,   12.5,*,   52.2,*,  94,*,   50.6,I,    1.0,*,   63.7,*,   63.6
0131,Fair Oaks,Sacramento Valley,10/19/2010,0500,292,*,    0.00,*,    0.00,*,    0,*,   12.6,*,   52.2,*,  94,*,   50.6,*,    1.0,*,   23.9,*,   63.4
0131,Fair Oaks,Sacramento Valley,10/19/2010,0600,292,R,    0.00,*,    0.00,*,    0,*,   12.4,*,   51.7,*,  94,*,   50.2,I,    1.0,*,  295.0,*,   63.1
0131,Fair Oaks,Sacramento Valley,10/19/2010,0700,292,*,    0.00,*,    0.00,*,   27,*,   12.4,*,   51.8,*,  95,*,   50.2,*,    1.0,*,  299.8,*,   62.9
0131,Fair Oaks,Sacramento Valley,10/19/2010,0800,292,*,    0.00,*,    0.00,*,  333,*,   14.5,*,   57.3,*,  91,*,   54.5,*,    1.6,*,   40.1,*,   62.7
0131,Fair Oaks,Sacramento Valley,10/19/2010,0900,292,*,    0.01,*,    0.00,*,  678,*,   15.1,*,   64.3,*,  73,*,   55.6,*,    2.2,*,  336.4,*,   62.6
0131,Fair Oaks,Sacramento Valley,10/19/2010,1000,292,*,    0.01,*,    0.00,*,  998,*,   14.8,*,   66.9,*,  66,*,   55.1,*,    3.0,*,  314.1,*,   62.7
0131,Fair Oaks,Sacramento Valley,10/19/2010,1100,292,*,    0.01,*,    0.00,*, 1215,*,   14.2,*,   69.4,*,  58,*,   54.0,*,    3.1,*,  326.1,*,   63.1
0131,Fair Oaks,Sacramento Valley,10/19/2010,1200,292,*,    0.02,*,    0.00,*, 1313,*,   14.7,*,   71.2,*,  56,*,   54.8,*,    3.1,*,  330.4,*,   63.8
0131,Fair Oaks,Sacramento Valley,10/19/2010,1300,292,*,    0.02,*,    0.00,*, 1305,*,   14.8,*,   73.1,*,  53,*,   55.0,*,    3.5,*,  311.0,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/19/2010,1400,292,*,    0.01,*,    0.00,*, 1160,*,   14.8,*,   75.0,*,  50,*,   55.1,*,    3.1,*,  239.6,*,   65.5
0131,Fair Oaks,Sacramento Valley,10/19/2010,1500,292,*,    0.01,*,    0.00,*,  915,*,   15.0,*,   76.4,*,  48,*,   55.4,*,    2.8,*,  293.4,*,   66.0
0131,Fair Oaks,Sacramento Valley,10/19/2010,1600,292,*,    0.01,*,    0.00,*,  594,*,   14.9,*,   77.5,*,  46,*,   55.2,*,    2.3,*,  245.9,*,   66.5
0131,Fair Oaks,Sacramento Valley,10/19/2010,1700,292,*,    0.00,*,    0.00,*,  242,*,   14.4,*,   76.2,*,  47,*,   54.4,*,    2.1,*,  188.3,*,   66.7
0131,Fair Oaks,Sacramento Valley,10/19/2010,1800,292,*,    0.00,*,    0.00,*,   11,*,   14.1,*,   71.6,*,  53,*,   53.7,*,    2.6,*,  158.2,*,   66.7
0131,Fair Oaks,Sacramento Valley,10/19/2010,1900,292,*,    0.00,*,    0.00,*,    0,*,   14.6,*,   68.4,*,  62,*,   54.8,*,    2.9,*,  161.1,*,   66.6
0131,Fair Oaks,Sacramento Valley,10/19/2010,2000,292,*,    0.00,*,    0.00,*,    0,*,   14.7,*,   65.2,*,  69,*,   54.8,*,    2.2,*,  124.9,*,   66.4
0131,Fair Oaks,Sacramento Valley,10/19/2010,2100,292,*,    0.00,*,    0.00,*,    0,*,   14.5,*,   63.6,*,  73,*,   54.6,*,    2.3,*,  111.2,*,   66.1
0131,Fair Oaks,Sacramento Valley,10/19/2010,2200,292,*,    0.00,*,    0.00,*,    0,*,   14.3,*,   63.4,*,  72,*,   54.2,*,    2.1,*,  100.5,*,   65.8
0131,Fair Oaks,Sacramento Valley,10/19/2010,2300,292,*,    0.00,*,    0.00,*,    0,*,   14.3,*,   63.0,*,  73,*,   54.0,*,    2.3,*,  101.1,*,   65.5
0131,Fair Oaks,Sacramento Valley,10/19/2010,2400,292,*,    0.00,*,    0.00,*,    0,*,   14.2,*,   62.5,*,  74,*,   53.9,*,    3.1,*,  124.5,*,   65.2
0131,Fair Oaks,Sacramento Valley,10/20/2010,0100,293,*,    0.00,*,    0.00,*,    0,*,   14.0,*,   60.8,*,  77,*,   53.5,*,    2.1,*,  110.2,*,   65.0
0131,Fair Oaks,Sacramento Valley,10/20/2010,0200,293,*,    0.00,*,    0.00,*,    0,*,   13.8,*,   59.7,*,  79,*,   53.2,*,    1.9,*,   92.1,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/20/2010,0300,293,*,    0.00,*,    0.00,*,    0,*,   14.0,*,   60.3,*,  78,*,   53.5,*,    2.1,*,  105.5,*,   64.5
0131,Fair Oaks,Sacramento Valley,10/20/2010,0400,293,*,    0.00,*,    0.00,*,    0,*,   14.1,*,   60.6,*,  78,*,   53.7,*,    2.1,*,  118.9,*,   64.3
0131,Fair Oaks,Sacramento Valley,10/20/2010,0500,293,*,    0.00,*,    0.00,*,    0,*,   14.1,*,   60.6,*,  78,*,   53.8,*,    2.1,*,  117.9,*,   64.1
0131,Fair Oaks,Sacramento Valley,10/20/2010,0600,293,*,    0.00,*,    0.00,*,    0,*,   13.6,*,   57.5,*,  84,*,   52.7,*,    1.3,*,   52.9,*,   63.9
0131,Fair Oaks,Sacramento Valley,10/20/2010,0700,293,*,    0.00,*,    0.00,*,   32,*,   13.7,*,   57.3,*,  85,*,   53.0,*,    1.3,*,   39.4,*,   63.7
0131,Fair Oaks,Sacramento Valley,10/20/2010,0800,293,*,    0.00,*,    0.00,*,  280,*,   15.0,*,   61.2,*,  81,*,   55.4,*,    1.3,*,  303.9,*,   63.5
0131,Fair Oaks,Sacramento Valley,10/20/2010,0900,293,*,    0.01,*,    0.00,*,  635,*,   15.9,*,   67.0,*,  70,*,   57.0,*,    2.4,*,  239.5,*,   63.5
0131,Fair Oaks,Sacramento Valley,10/20/2010,1000,293,*,    0.01,*,    0.00,*,  935,*,   15.8,*,   68.3,*,  67,*,   56.9,*,    2.9,*,  244.9,*,   63.6
0131,Fair Oaks,Sacramento Valley,10/20/2010,1100,293,*,    0.01,*,    0.00,*, 1139,*,   15.8,*,   71.5,*,  60,*,   56.8,*,    3.6,*,  176.3,*,   64.0
0131,Fair Oaks,Sacramento Valley,10/20/2010,1200,293,*,    0.02,*,    0.00,*, 1241,*,   15.9,*,   73.4,*,  56,*,   57.0,*,    3.8,*,  242.2,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/20/2010,1300,293,*,    0.02,*,    0.00,*, 1245,*,   16.0,*,   74.7,*,  54,*,   57.2,*,    4.2,*,  246.8,*,   65.5
0131,Fair Oaks,Sacramento Valley,10/20/2010,1400,293,*,    0.01,*,    0.00,*, 1093,*,   16.1,*,   76.2,*,  52,*,   57.3,*,    3.9,*,  237.2,*,   66.2
0131,Fair Oaks,Sacramento Valley,10/20/2010,1500,293,*,    0.01,*,    0.00,*,  857,*,   15.8,*,   77.2,*,  50,*,   56.9,*,    2.6,*,  270.7,*,   66.8
0131,Fair Oaks,Sacramento Valley,10/20/2010,1600,293,*,    0.01,*,    0.00,*,  540,*,   15.7,*,   77.0,*,  50,*,   56.7,*,    3.5,*,  251.6,*,   67.1
0131,Fair Oaks,Sacramento Valley,10/20/2010,1700,293,*,    0.00,*,    0.00,*,  206,*,   15.5,*,   74.9,*,  53,*,   56.3,*,    3.1,*,  244.7,*,   67.3
0131,Fair Oaks,Sacramento Valley,10/20/2010,1800,293,*,    0.00,*,    0.00,*,   10,*,   15.2,*,   69.0,*,  63,*,   55.8,*,    1.2,*,  237.9,*,   67.3
0131,Fair Oaks,Sacramento Valley,10/20/2010,1900,293,*,    0.00,*,    0.00,*,    0,*,   15.1,*,   64.4,*,  73,*,   55.7,*,    1.1,*,  131.0,*,   67.1
0131,Fair Oaks,Sacramento Valley,10/20/2010,2000,293,*,    0.00,*,    0.00,*,    0,*,   14.2,*,   64.5,*,  69,*,   53.9,*,    1.3,*,  153.4,*,   66.8
0131,Fair Oaks,Sacramento Valley,10/20/2010,2100,293,*,    0.00,*,    0.00,*,    0,*,   12.9,*,   62.0,*,  68,*,   51.3,*,    2.4,*,  139.6,*,   66.5
0131,Fair Oaks,Sacramento Valley,10/20/2010,2200,293,*,    0.00,*,    0.00,*,    0,*,   12.6,*,   59.5,*,  73,*,   50.8,*,    3.1,*,  145.4,*,   66.1
0131,Fair Oaks,Sacramento Valley,10/20/2010,2300,293,*,    0.00,*,    0.00,*,    0,*,   12.5,*,   57.3,*,  78,*,   50.6,*,    3.4,*,  160.6,*,   65.8
0131,Fair Oaks,Sacramento Valley,10/20/2010,2400,293,*,    0.00,*,    0.00,*,    0,*,   12.2,*,   55.3,*,  82,*,   49.9,*,    4.2,*,  152.7,*,   65.4
0131,Fair Oaks,Sacramento Valley,10/21/2010,0100,294,*,    0.00,*,    0.00,*,    0,*,   12.1,*,   54.2,*,  84,*,   49.5,*,    4.3,*,  138.0,*,   65.0
0131,Fair Oaks,Sacramento Valley,10/21/2010,0200,294,*,    0.00,*,    0.00,*,    0,*,   12.1,*,   53.6,*,  86,*,   49.5,*,    4.2,*,  131.7,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/21/2010,0300,294,*,    0.00,*,    0.00,*,    0,*,   11.9,*,   53.0,*,  87,*,   49.1,*,    4.0,*,  127.8,*,   64.4
0131,Fair Oaks,Sacramento Valley,10/21/2010,0400,294,*,    0.00,*,    0.00,*,    0,*,   11.7,*,   53.1,*,  85,*,   48.8,*,    3.7,*,  121.5,*,   64.1
0131,Fair Oaks,Sacramento Valley,10/21/2010,0500,294,*,    0.00,*,    0.00,*,    0,*,   11.8,*,   53.6,*,  84,*,   48.8,*,    4.2,*,  138.4,*,   63.8
0131,Fair Oaks,Sacramento Valley,10/21/2010,0600,294,*,    0.00,*,    0.00,*,    0,*,   11.6,*,   53.2,*,  84,*,   48.5,*,    3.1,*,  119.0,*,   63.5
0131,Fair Oaks,Sacramento Valley,10/21/2010,0700,294,*,    0.00,*,    0.00,*,   22,*,   11.5,*,   52.5,*,  85,*,   48.3,*,    2.5,*,  106.5,*,   63.3
0131,Fair Oaks,Sacramento Valley,10/21/2010,0800,294,*,    0.00,*,    0.00,*,  327,*,   12.2,*,   56.1,*,  79,*,   49.8,*,    3.2,*,  126.0,*,   63.1
0131,Fair Oaks,Sacramento Valley,10/21/2010,0900,294,*,    0.01,*,    0.00,*,  716,*,   12.7,*,   59.4,*,  73,*,   50.8,*,    4.3,*,  190.1,*,   62.9
0131,Fair Oaks,Sacramento Valley,10/21/2010,1000,294,*,    0.01,*,    0.00,*, 1111,*,   12.6,*,   62.8,*,  64,*,   50.6,*,    1.3,*,  168.7,*,   63.0
0131,Fair Oaks,Sacramento Valley,10/21/2010,1100,294,*,    0.01,*,    0.00,*,  857,*,    9.8,*,   58.1,*,  59,*,   43.9,*,    4.9,*,  231.9,Y,   57.2
0131,Fair Oaks,Sacramento Valley,10/21/2010,1200,294,*,    0.02,*,    0.00,*, 1248,*,   12.4,*,   65.8,*,  57,*,   50.3,*,    5.6,*,  216.3,*,   63.8
0131,Fair Oaks,Sacramento Valley,10/21/2010,1300,294,*,    0.01,*,    0.00,*,  995,*,   12.6,*,   66.2,*,  57,*,   50.6,*,    5.8,*,  243.2,*,   64.5
0131,Fair Oaks,Sacramento Valley,10/21/2010,1400,294,*,    0.01,*,    0.00,*, 1160,*,   12.4,*,   67.2,*,  55,*,   50.3,*,    5.6,*,  226.0,*,   65.0
0131,Fair Oaks,Sacramento Valley,10/21/2010,1500,294,*,    0.01,*,    0.00,*,  782,*,   11.4,*,   67.9,*,  49,*,   48.1,*,    5.5,*,  230.5,*,   65.4
0131,Fair Oaks,Sacramento Valley,10/21/2010,1600,294,*,    0.01,*,    0.00,*,  390,*,   10.9,*,   66.5,*,  49,*,   46.8,*,    4.9,*,  225.7,*,   65.6
0131,Fair Oaks,Sacramento Valley,10/21/2010,1700,294,*,    0.00,*,    0.00,*,  127,*,   11.5,*,   64.6,*,  56,*,   48.3,*,    4.4,*,  235.8,*,   65.7
0131,Fair Oaks,Sacramento Valley,10/21/2010,1800,294,*,    0.00,*,    0.00,*,    5,*,   11.9,*,   61.9,*,  63,*,   49.1,*,    4.5,*,  240.2,*,   65.6
0131,Fair Oaks,Sacramento Valley,10/21/2010,1900,294,*,    0.00,*,    0.00,*,    0,*,   11.9,*,   60.2,*,  67,*,   49.1,*,    3.9,*,  235.5,*,   65.4
0131,Fair Oaks,Sacramento Valley,10/21/2010,2000,294,*,    0.00,*,    0.00,*,    0,*,   12.3,*,   59.5,*,  71,*,   50.1,*,    2.4,*,  205.7,*,   65.2
0131,Fair Oaks,Sacramento Valley,10/21/2010,2100,294,*,    0.00,*,    0.00,*,    0,*,   12.4,*,   58.2,*,  75,*,   50.3,*,    2.1,*,  135.7,*,   64.9
0131,Fair Oaks,Sacramento Valley,10/21/2010,2200,294,*,    0.00,*,    0.00,*,    0,*,   12.1,*,   56.0,*,  79,*,   49.6,*,    1.8,*,  122.0,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/21/2010,2300,294,*,    0.00,*,    0.00,*,    0,*,   11.6,*,   54.4,*,  81,*,   48.5,*,    1.8,*,  128.6,*,   64.4
0131,Fair Oaks,Sacramento Valley,10/21/2010,2400,294,*,    0.00,*,    0.00,*,    0,*,   11.4,*,   53.6,*,  81,*,   48.1,*,    1.8,*,  119.1,*,   64.1
0131,Fair Oaks,Sacramento Valley,10/22/2010,0100,295,*,    0.00,*,    0.00,*,    0,*,   11.6,*,   54.0,*,  81,*,   48.5,*,    2.0,*,  125.3,*,   63.8
0131,Fair Oaks,Sacramento Valley,10/22/2010,0200,295,*,    0.00,*,    0.00,*,    0,*,   11.8,*,   54.8,*,  80,*,   48.9,*,    2.2,*,  124.0,*,   63.6
0131,Fair Oaks,Sacramento Valley,10/22/2010,0300,295,*,    0.00,*,    0.00,*,    0,*,   11.7,*,   54.4,*,  81,*,   48.6,*,    2.4,*,  106.3,*,   63.4
0131,Fair Oaks,Sacramento Valley,10/22/2010,0400,295,*,    0.00,*,    0.00,*,    0,*,   12.1,*,   54.3,*,  84,*,   49.5,*,    2.1,*,  103.7,*,   63.3
0131,Fair Oaks,Sacramento Valley,10/22/2010,0500,295,*,    0.00,*,    0.01,*,    0,*,   12.3,*,   54.4,*,  85,*,   50.0,*,    1.6,*,  148.3,*,   63.2
0131,Fair Oaks,Sacramento Valley,10/22/2010,0600,295,*,    0.00,*,    0.00,*,    0,*,   12.4,*,   54.1,*,  87,*,   50.2,*,    1.3,*,  174.3,*,   63.1
0131,Fair Oaks,Sacramento Valley,10/22/2010,0700,295,*,    0.00,*,    0.00,*,   26,*,   12.4,*,   53.9,*,  87,*,   50.3,*,    1.1,*,   74.0,*,   63.0
0131,Fair Oaks,Sacramento Valley,10/22/2010,0800,295,*,    0.00,*,    0.00,*,  215,*,   12.6,*,   55.8,*,  83,*,   50.8,*,    2.5,*,   93.0,*,   62.9
0131,Fair Oaks,Sacramento Valley,10/22/2010,0900,295,*,    0.00,*,    0.00,*,  510,*,   13.2,*,   59.7,*,  76,*,   52.0,*,    2.1,*,  117.1,*,   62.9
0131,Fair Oaks,Sacramento Valley,10/22/2010,1000,295,*,    0.01,*,    0.00,*,  999,*,   13.5,*,   62.7,*,  69,*,   52.5,*,    2.5,*,  261.6,*,   62.9
0131,Fair Oaks,Sacramento Valley,10/22/2010,1100,295,*,    0.01,*,    0.00,*, 1234,*,   13.2,*,   65.4,*,  62,*,   52.0,*,    3.3,*,  164.4,*,   63.2
0131,Fair Oaks,Sacramento Valley,10/22/2010,1200,295,*,    0.01,*,    0.00,*, 1192,*,   13.4,*,   67.2,*,  59,*,   52.3,*,    3.2,*,  299.1,*,   63.8
0131,Fair Oaks,Sacramento Valley,10/22/2010,1300,295,*,    0.01,*,    0.00,*,  812,*,   12.8,*,   67.4,*,  56,*,   51.0,*,    3.6,*,  237.8,*,   64.5
0131,Fair Oaks,Sacramento Valley,10/22/2010,1400,295,*,    0.00,*,    0.00,*,  434,*,   12.5,*,   66.7,*,  56,*,   50.5,*,    3.6,*,  237.1,*,   65.1
0131,Fair Oaks,Sacramento Valley,10/22/2010,1500,295,*,    0.00,*,    0.00,*,  330,*,   13.5,*,   66.2,*,  61,*,   52.5,*,    5.2,*,  255.9,*,   65.4
0131,Fair Oaks,Sacramento Valley,10/22/2010,1600,295,*,    0.00,*,    0.00,*,  136,*,   14.1,*,   62.4,*,  73,*,   53.8,*,    7.2,*,  245.0,*,   65.6
0131,Fair Oaks,Sacramento Valley,10/22/2010,1700,295,*,    0.00,*,    0.03,*,   42,*,   15.4,*,   58.5,*,  92,*,   56.2,*,    3.1,*,  197.9,*,   65.6
0131,Fair Oaks,Sacramento Valley,10/22/2010,1800,295,*,    0.00,*,    0.00,*,    1,*,   15.1,*,   57.7,*,  93,*,   55.6,*,    2.6,*,  115.3,*,   65.4
0131,Fair Oaks,Sacramento Valley,10/22/2010,1900,295,*,    0.00,*,    0.00,*,    0,*,   15.1,*,   57.5,*,  93,*,   55.6,*,    3.0,*,  117.2,*,   65.2
0131,Fair Oaks,Sacramento Valley,10/22/2010,2000,295,*,    0.00,*,    0.00,*,    0,*,   15.2,*,   57.7,*,  93,*,   55.8,*,    2.6,*,  145.1,*,   65.0
0131,Fair Oaks,Sacramento Valley,10/22/2010,2100,295,*,    0.00,*,    0.00,*,    0,*,   15.2,*,   57.9,*,  93,*,   55.9,*,    3.3,*,  142.4,*,   64.9
0131,Fair Oaks,Sacramento Valley,10/22/2010,2200,295,*,    0.00,*,    0.00,*,    0,*,   15.0,*,   57.9,*,  91,*,   55.5,*,    3.7,*,  202.1,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/22/2010,2300,295,*,    0.00,*,    0.00,*,    0,*,   13.8,*,   56.2,*,  89,*,   53.1,*,    2.8,*,  207.4,*,   64.5
0131,Fair Oaks,Sacramento Valley,10/22/2010,2400,295,*,    0.00,*,    0.00,*,    0,*,   13.2,*,   54.8,*,  90,*,   51.9,*,    2.4,*,  187.1,*,   64.3
0131,Fair Oaks,Sacramento Valley,10/23/2010,0100,296,*,    0.00,*,    0.00,*,    0,*,   12.7,*,   53.8,*,  90,*,   50.9,*,    2.9,*,  137.7,*,   64.1
0131,Fair Oaks,Sacramento Valley,10/23/2010,0200,296,*,    0.00,*,    0.00,*,    0,*,   12.6,*,   53.5,*,  90,*,   50.6,*,    3.1,*,  156.3,*,   63.8
0131,Fair Oaks,Sacramento Valley,10/23/2010,0300,296,*,    0.00,*,    0.00,*,    0,*,   12.4,*,   53.4,*,  89,*,   50.2,*,    3.1,*,  147.8,*,   63.6
0131,Fair Oaks,Sacramento Valley,10/23/2010,0400,296,*,    0.00,*,    0.00,*,    0,*,   12.3,*,   53.1,*,  89,*,   50.0,*,    2.7,*,  119.3,*,   63.4
0131,Fair Oaks,Sacramento Valley,10/23/2010,0500,296,*,    0.00,*,    0.00,*,    0,*,   12.2,*,   53.4,*,  88,*,   49.9,*,    3.0,*,  137.1,*,   63.2
0131,Fair Oaks,Sacramento Valley,10/23/2010,0600,296,*,    0.00,*,    0.00,*,    0,*,   12.3,*,   53.7,*,  87,*,   50.0,*,    2.8,*,  155.0,*,   63.1
0131,Fair Oaks,Sacramento Valley,10/23/2010,0700,296,*,    0.00,*,    0.00,*,    6,*,   12.3,*,   53.7,*,  88,*,   50.1,*,    2.1,*,  123.0,*,   62.9
0131,Fair Oaks,Sacramento Valley,10/23/2010,0800,296,*,    0.00,*,    0.00,*,   64,*,   12.4,*,   54.7,*,  85,*,   50.2,*,    2.0,*,  139.1,*,   62.8
0131,Fair Oaks,Sacramento Valley,10/23/2010,0900,296,*,    0.00,*,    0.00,*,  159,*,   12.8,*,   55.5,*,  85,*,   51.1,*,    2.3,*,  131.2,*,   62.7
0131,Fair Oaks,Sacramento Valley,10/23/2010,1000,296,*,    0.00,*,    0.00,*,  248,*,   12.7,*,   57.6,*,  78,*,   50.9,*,    3.3,*,  114.3,*,   62.7
0131,Fair Oaks,Sacramento Valley,10/23/2010,1100,296,*,    0.00,*,    0.00,*,  269,*,   11.9,*,   59.0,*,  70,*,   49.2,*,    2.5,*,  127.1,*,   62.8
